SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
523594,KUNSTSTOFFE ,XT,Q,43.30,43.30,39.65,42.50,42.50,41.25,8,981,41365.00,
523598,SHIPP.CORPN ,A ,Q,64.85,68.30,64.80,67.50,67.50,65.05,1084,171911,11528322.00,
523606,SIKA INTER. ,XT,Q,153.00,159.85,153.00,156.95,156.95,152.25,14,1012,160177.00,
523610,ITI LTD.    ,B ,Q,114.75,120.00,113.60,119.35,119.35,114.90,2044,231173,27109413.00,
523618,DREDGING COR,B ,Q,623.80,648.50,620.00,634.65,634.65,610.90,3058,84573,53725952.00,
523628,PODDAR      ,B ,Q,959.20,959.20,949.00,949.00,949.00,923.85,2,2,1908.00,
523630,NATIONAL FER,B ,Q,56.00,58.50,55.70,57.95,57.95,56.20,462,63679,3653787.00,
523638,IP RINGS LTD,X ,Q,173.00,175.10,171.00,175.10,175.10,166.80,33,2467,430238.00,
523642,PI INDUS.LTD,A ,Q,903.00,918.80,879.20,902.95,902.95,900.00,388,6141,5492314.00,
523648,PLASTIBLEND ,B ,Q,210.25,213.40,206.30,209.85,209.50,207.55,54,1453,305159.00,
523660,WATERBASE   ,X ,Q,307.00,313.90,293.00,296.40,296.40,299.10,3836,301030,90981046.00,
523672,FLEX FOODS  ,X ,Q,112.00,117.00,111.40,116.05,115.50,113.15,139,6814,782522.00,
523694,APCOTEX IND ,B ,Q,501.50,521.00,501.50,520.30,521.00,512.60,38,745,385173.00,
523696,FORTIS MLR  ,X ,Q,60.00,60.80,60.00,60.45,60.45,60.60,132,42236,2546704.00,
523704,MASTEK LTD  ,B ,Q,532.20,544.20,527.95,529.95,529.95,536.90,1525,64468,34510110.00,
523708,EIMCO ELECON,B ,Q,430.00,474.95,430.00,452.80,474.95,434.75,15,945,417552.00,
523710,SAYAJI HOTEL,XT,Q,302.00,302.00,300.90,300.90,300.90,288.50,4,80,24132.00,
523716,ASHIANA HOU ,B ,Q,160.55,167.85,159.00,166.35,167.25,160.20,132,5841,951962.00,
523724,VIJAY SHA.BU,B ,Q,17.00,18.00,16.85,17.65,17.90,17.45,113,17637,307809.00,
523732,ECO BOARD IN,XT,Q,4.28,4.28,4.28,4.28,4.28,4.50,1,100,428.00,
523736,DPL         ,B ,Q,141.45,142.55,138.00,142.55,142.55,135.80,93,6013,846870.00,
523754,EPC INDUS.  ,X ,Q,130.00,135.00,130.00,134.65,134.65,129.90,1286,111818,14933173.00,
523756,SREIINFRA   ,A ,Q,76.00,79.50,75.75,79.00,79.00,76.55,989,140742,10965259.00,
523768,GUJ.BOROSIL ,X ,Q,99.30,99.30,99.30,99.30,99.30,94.60,40,17572,1744899.00,
523792,MAZDA LTD   ,B ,Q,358.00,359.70,354.05,358.40,358.00,351.95,27,930,330988.00,
523796,VICEROY HOTE,B ,Q,12.50,12.50,11.85,12.40,12.50,12.50,302,93021,1126655.00,
523826,SOVEREIGN DI,X ,Q,9.85,10.01,9.85,10.01,10.01,10.30,5,3200,31760.00,
523828,MENON BEAR. ,B ,Q,98.00,101.00,97.65,100.45,100.80,98.95,206,14914,1481389.00,
523832,MUKAT PIPES ,XT,Q,3.43,3.43,3.43,3.43,3.43,3.27,3,2901,9950.00,
523838,SIMPLX INFRA,B ,Q,539.80,549.50,539.80,543.40,541.05,530.25,25,229,125156.00,
523840,INN.TECH.PAC,X ,Q,74.50,75.75,72.60,75.20,75.00,75.35,49,5714,426958.00,
523842,SUPER TANNER,ST,Q,4.56,5.00,4.56,4.98,4.98,4.80,10,4860,22734.00,
523844,INVICTA MED ,XT,Q,3.75,3.75,3.75,3.75,3.75,3.60,1,900,3375.00,
523850,AXTEL INDUS.,X ,Q,93.50,98.60,93.50,95.45,94.10,93.50,7,292,27707.00,
524000,MAGMA FIN   ,B ,Q,160.35,163.35,157.70,162.20,162.00,161.30,105,5927,957025.00,
524019,KINGFA      ,T ,Q,936.10,969.50,936.10,950.85,950.00,924.05,44,1353,1306124.00,
524037,RAMA PHOSPH ,X ,Q,84.00,84.95,80.15,84.00,84.50,79.95,13,413,34309.00,
524038,VENLON ENTR ,XT,Q,4.35,4.35,4.31,4.31,4.31,4.15,2,101,435.00,
524051,POLYPLEX    ,B ,Q,483.00,489.90,478.70,488.75,488.75,480.05,40,1354,658335.00,
524075,ALBERT DAVID,T ,Q,375.00,385.00,375.00,382.40,385.00,375.00,15,640,241806.00,
524080,HAR.LEATHER ,XT,Q,40.00,40.00,40.00,40.00,40.00,38.70,1,5,200.00,
524084,MONSANTO (I),A ,Q,2715.05,2738.45,2697.80,2712.15,2701.20,2745.10,99,482,1309820.00,
524091,ACRYCIL LTD.,X ,Q,550.00,580.00,550.00,574.90,566.25,536.10,284,25418,14436701.00,
524109,KABRA EXTR  ,B ,Q,124.00,124.00,122.65,123.00,123.05,123.55,36,1822,223921.00,
524129,VINYL CHEM  ,B ,Q,101.55,105.35,101.50,104.50,104.25,104.30,52,6658,692287.00,
524136,PEE CEE COSM,X ,Q,153.05,164.30,153.00,162.75,164.00,158.00,7,210,33693.00,
524164,IOL CHEM PH ,B ,Q,80.00,83.00,79.90,81.85,81.85,80.75,243,40825,3310035.00,
524174,KESAR PETRO ,X ,Q,37.00,39.15,36.10,38.85,38.90,37.60,931,245755,9368030.00,
524200,VINATI ORG. ,B ,Q,940.00,942.00,927.95,939.15,941.00,912.10,152,1797,1684331.00,
524202,LACTOSE(I)  ,XT,Q,101.00,103.00,96.10,98.40,98.40,101.15,99,15502,1520569.00,
524204,TEESTA AGRO ,XT,Q,33.05,33.05,33.05,33.05,33.05,34.00,1,25,826.00,
524208,AARTI INDUST,B ,Q,1153.65,1165.90,1150.05,1158.20,1160.00,1160.95,124,2054,2376541.00,
524210,PENTOKEY ORG,XT,Q,17.40,17.40,17.40,17.40,17.40,16.60,3,305,5307.00,
524212,WANBURY LTD ,T ,Q,33.80,33.80,32.90,33.45,33.45,32.45,20,22993,773059.00,
524218,RESONANCE   ,X ,Q,32.70,32.70,28.80,28.85,28.80,29.95,17,1738,54760.00,
524226,GUJ AMB EXP ,B ,Q,238.00,258.80,238.00,257.35,257.35,240.30,400,23874,5989433.00,
524230,RASHTR.CHEM.,A ,Q,75.40,78.00,74.75,77.55,77.55,75.40,1684,383682,29209892.00,
524280,KOPRAN LTD. ,B ,Q,57.45,60.55,57.45,60.20,60.20,58.00,290,34809,2072048.00,
524288,AIMCO PESTI.,X ,Q,169.00,169.00,160.90,163.55,164.00,165.70,64,11330,1846586.00,
524314,GUJ.TERC LAB,X ,Q,12.98,12.98,12.98,12.98,12.98,12.38,1,25,324.00,
524324,SEYAIND     ,B ,Q,606.00,630.00,595.05,622.55,617.05,601.30,282,15464,9585986.00,
524330,JAYANT AGRO ,B ,Q,320.60,345.00,320.60,338.70,338.00,318.95,218,5470,1828087.00,
524332,BCLIL       ,X ,Q,141.50,150.00,141.50,145.40,145.15,141.55,240,21032,3072764.00,
524336,SH.HARI CHEM,X ,Q,36.75,36.75,35.00,35.15,35.15,36.75,21,2354,83323.00,
524342,INDOBORAXC  ,X ,Q,542.00,542.00,523.00,531.05,530.00,540.15,35,711,376047.00,
524348,AARTI DRUGS ,B ,Q,520.30,538.10,520.20,532.60,532.60,515.15,85,763,401749.00,
524370,BODAL CHEM  ,B ,Q,134.75,136.15,130.40,135.05,135.05,133.85,806,46694,6223176.00,
524372,ORCHIDPHAR  ,Z ,Q,11.00,12.05,11.00,12.00,11.70,11.50,113,45833,542653.00,
524388,CRAZY INFOTE,XT,Q,0.20,0.20,0.20,0.20,0.20,0.20,1,1,0.00,
524394,VIMTA LABS  ,T ,Q,182.00,190.70,182.00,186.15,185.00,181.65,28,1378,254282.00,
524400,ISHITA DRUGS,XT,Q,21.50,21.50,21.50,21.50,21.50,21.35,2,387,8320.00,
524404,MARKSANS    ,A ,Q,33.80,34.50,33.20,34.40,34.40,33.80,1050,382726,13041419.00,
524412,AAREY DRUGS ,X ,Q,55.10,57.00,54.00,55.35,55.35,56.25,198,90635,5002553.00,
524414,NORRIS MEDI.,XT,Q,18.41,18.41,18.40,18.41,18.41,17.54,7,301,5541.00,
524440,CAMEX LTD   ,XT,Q,36.90,36.90,36.90,36.90,36.90,37.00,1,1000,36900.00,
524444,KAVITIND    ,X ,Q,17.00,17.25,16.95,17.20,17.25,16.50,89,30390,518229.00,
524470,SYNCOM FORM.,ST,Q,0.89,0.89,0.89,0.89,0.89,0.93,44,231000,205590.00,
524480,RIDHI SIDHI ,X ,Q,620.45,629.65,620.45,629.65,629.65,620.45,11,330,206110.00,
524494,IPCA LAB LTD,A ,Q,669.35,684.30,667.05,676.70,679.90,663.50,551,11074,7501909.00,
524500,KILITCH DRUG,B ,Q,81.00,83.90,81.00,83.65,83.65,79.95,44,5785,480750.00,
524506,CORAL LAB.  ,X ,Q,603.00,619.95,603.00,610.85,619.95,601.90,13,315,191829.00,
524518,KREBS BIOCHM,T ,Q,169.00,180.00,169.00,180.00,180.00,172.00,28,2304,401636.00,
524520,KMC SHIL    ,X ,Q,18.60,19.50,18.40,19.40,19.50,18.70,80,32320,611956.00,
524522,LAFFANS PETR,X ,Q,22.80,25.20,22.80,25.20,25.20,24.00,7,6300,145440.00,
524542,SUKJIT STRCH,X ,Q,500.00,513.00,485.05,508.20,513.00,506.10,59,2356,1176837.00,
524558,NEULAND LAB.,B ,Q,757.70,787.60,747.25,757.00,757.00,765.80,284,4580,3481787.00,
524570,PODDAR PIGM.,B ,Q,277.50,279.40,275.10,278.70,279.40,277.75,23,273,75793.00,
524576,VIVID IND   ,X ,Q,48.00,48.00,46.15,47.05,47.05,47.70,6,5510,259147.00,
524580,PRIYA LTD.  ,X ,Q,44.00,44.60,41.20,44.60,44.60,42.50,5,290,12264.00,
524582,TIRUPATI STA,XT,Q,38.70,38.70,38.70,38.70,38.70,39.45,4,701,27128.00,
524592,JD ORGOCHEM ,X ,Q,4.00,4.00,4.00,4.00,4.00,4.18,1,500,2000.00,
524594,ASHOK-ALCO  ,X ,Q,105.85,105.85,98.55,104.50,105.40,102.80,26,3045,315552.00,
524598,AKSHARCHEM I,B ,Q,605.00,610.00,589.15,592.55,590.00,607.60,60,2148,1274611.00,
524606,BERYL DRUGS ,XT,Q,12.00,12.95,11.78,12.95,12.95,12.40,12,1155,14210.00,
524610,RATHI GRAPH.,X ,Q,12.30,13.39,11.80,12.57,12.57,11.49,120,92056,1159492.00,
524624,GAGAN GASES ,XT,Q,9.16,9.16,9.16,9.16,9.16,8.73,1,230,2106.00,
524632,SHUKRAPHAR  ,X ,Q,61.00,61.00,61.00,61.00,61.00,60.55,1,10,610.00,
524634,ALU FLUORIDE,X ,Q,100.00,102.00,99.00,101.90,102.00,99.95,51,3125,315034.00,
524636,S.S.ORGANICS,P ,Q,8.25,8.25,8.25,8.25,8.25,7.90,1,500,4125.00,
524640,ARCHITORG   ,X ,Q,39.75,39.75,39.05,39.50,39.50,38.90,34,9050,356344.00,
524648,INDO AMINES ,X ,Q,89.50,89.70,86.40,87.70,87.00,87.45,50,2582,227591.00,
524652,IND.SWIFT LT,B ,Q,6.95,7.59,6.95,7.24,7.59,7.23,5,1274,9151.00,
524654,NATURAL CAPS,X ,Q,102.30,109.20,102.30,109.20,109.20,104.00,8,471,49530.00,
524663,BH.IMMUN&BIO,SS,Q,20.30,20.30,19.60,19.75,19.75,19.80,20,6075,121078.00,
524667,SOTL        ,B ,Q,1430.00,1447.00,1430.00,1447.00,1447.00,1434.00,4,12,17224.00,
524669,HESTER BISC ,B ,Q,1607.80,1619.85,1601.00,1612.20,1603.00,1610.90,12,45,72468.00,
524687,BASANT AGRO ,X ,Q,6.80,7.05,6.65,6.93,7.05,6.75,37,31618,218731.00,
524689,PARENT.DRUGS,T ,Q,16.50,16.50,16.15,16.40,16.50,16.50,3,350,5740.00,
524699,KILBURN CHEM,X ,Q,99.50,101.00,99.50,100.75,100.00,99.85,20,2205,220800.00,
524709,NACLIND     ,B ,Q,40.00,46.50,39.70,44.40,44.40,40.40,221,42250,1822262.00,
524711,VISTA PHARMA,X ,Q,37.00,38.85,37.00,38.80,38.85,37.00,113,33138,1271799.00,
524715,SUN PHARMA. ,A ,Q,505.40,512.85,505.20,510.25,510.25,507.80,2544,154190,78522712.00,
524717,TITAN BIOTEC,XT,Q,65.90,65.90,62.65,62.70,62.70,65.90,7,793,49869.00,
524727,SDL         ,X ,Q,35.55,37.50,35.05,35.75,35.75,40.50,47,2508,90901.00,
524731,JENBURKT PH.,X ,Q,635.00,669.70,634.05,661.70,669.00,634.10,85,2550,1673406.00,
524735,HIKAL LTD.  ,B ,Q,206.90,209.65,205.30,206.70,206.70,206.65,212,9759,2016004.00,
524742,CAPLIN POINT,B ,Q,580.15,595.20,580.00,590.20,585.85,588.00,215,2571,1511720.00,
524748,LINK PHARMA ,X ,Q,27.65,29.35,27.65,29.35,29.35,28.00,4,500,14165.00,
524752,COMBAT DRUGS,XT,Q,19.20,19.20,19.20,19.20,19.20,20.20,1,25,480.00,
524758,WINTAC LTD  ,XT,Q,216.80,216.80,198.75,209.95,209.95,206.55,8,43,8702.00,
524764,NUTRA       ,SS,Q,28.20,31.00,28.20,30.55,31.00,29.55,23,8826,264113.00,
524774,NGL FINE CHM,X ,Q,411.05,429.00,411.05,423.00,423.00,422.10,26,381,160696.00,
524790,EVEREST ORG.,X ,Q,113.00,128.25,113.00,122.90,124.50,118.65,22,351,43309.00,
524804,AUROB.PHARMA,A ,Q,592.00,608.00,584.10,593.15,593.15,592.90,4126,134203,80134059.00,
524808,PHYTOCHEM I.,X ,Q,63.50,63.50,61.00,62.00,62.00,62.00,26,2708,166843.00,
524816,NATCO PHARM ,A ,Q,768.70,779.75,764.80,776.25,772.10,776.25,415,10033,7750600.00,
524818,DYNAMIC IND.,X ,Q,87.70,87.70,79.00,86.35,86.85,83.30,90,5846,497016.00,
524820,PANAMA PETRO,B ,Q,195.00,221.70,195.00,218.30,218.30,194.15,526,22782,4845795.00,
524824,BAL PHARMA  ,B ,Q,81.85,82.50,81.00,82.30,82.50,81.50,35,1446,118198.00,
524828,BDH INDUS.  ,XT,Q,68.05,71.30,68.05,71.25,71.25,69.10,8,816,57742.00,
526001,JAUS POLYMER,XT,Q,24.55,24.55,24.55,24.55,24.55,24.55,1,8,196.00,
526027,CUBEX TUBING,T ,Q,18.30,18.95,17.75,18.95,18.95,18.55,15,5003,89793.00,
526043,POLYMECH.MCH,X ,Q,37.75,37.80,37.50,37.50,37.50,37.20,9,2166,81452.00,
526073,GALAXY BEAR.,P ,Q,41.15,41.15,41.15,41.15,41.15,41.15,1,100,4115.00,
526093,SATVAH.ISPAT,B ,Q,18.00,18.00,17.55,17.75,17.80,18.00,48,9811,174512.00,
526095,RAVILEELA GR,P ,Q,21.90,21.90,21.90,21.90,21.90,23.05,1,100,2190.00,
526117,SHERVANI IND,X ,Q,568.00,594.00,555.00,590.25,594.00,566.40,40,555,324393.00,
526137,SHETRON LTD ,X ,Q,51.00,57.90,50.15,55.60,54.00,54.00,37,1549,84446.00,
526139,TRANSGENE BI,XT,Q,2.10,2.11,2.10,2.10,2.10,2.19,9,4665,9801.00,
526143,MPL         ,XT,Q,14.80,15.00,14.00,14.00,14.00,14.70,82,76864,1077636.00,
526159,NIKHIL ADHSV,X ,Q,240.05,242.40,240.05,242.40,242.40,259.20,2,29,6977.00,
526161,SPENTA INT. ,X ,Q,150.00,150.90,141.00,144.85,141.00,139.00,15,318,46344.00,
526169,MULTIBASE I ,X ,Q,598.35,609.00,588.05,605.60,605.60,587.60,158,5605,3367589.00,
526173,ANDREW YULE ,B ,Q,29.10,30.50,28.55,29.95,29.95,29.50,525,175766,5182725.00,
526179,LUDOLOW JUTE,X ,Q,89.00,93.95,88.20,93.05,93.25,92.25,89,8306,769752.00,
526187,ASHRAM ONLIN,XT,Q,2.05,2.05,2.05,2.05,2.05,1.96,3,2035,4171.00,
526193,ROYAL CUSHIO,XT,Q,7.05,7.05,7.05,7.05,7.05,6.72,1,25,176.00,
526217,HITECHCORP  ,B ,Q,155.00,155.00,152.00,152.00,152.00,151.95,3,101,15355.00,
526225,BLOOM DEKOR ,X ,Q,47.00,47.00,46.05,46.30,46.30,50.00,17,1611,74897.00,
526227,FILATEX INDI,B ,Q,179.95,183.00,174.05,181.80,181.80,172.30,219,9579,1719200.00,
526235,MERCATOR    ,B ,Q,34.50,35.65,34.05,35.45,35.45,34.35,716,240711,8403198.00,
526241,AMRAPALI IND,X ,Q,5.10,5.10,4.89,5.09,5.09,5.14,9,808,3993.00,
526247,PREMIER EXPL,B ,Q,336.60,344.00,333.00,341.65,341.50,340.65,57,1600,541359.00,
526263,MOLD-TEK TEC,B ,Q,49.25,51.20,49.00,51.05,51.15,48.80,15,814,40761.00,
526285,DIVYAJYOTI I,X ,Q,6.90,6.90,6.90,6.90,6.90,6.58,4,3144,21693.00,
526299,MPHASIS LTD ,A ,Q,844.00,856.90,844.00,854.95,856.90,846.45,172,2981,2542913.00,
526315,DIVYA.GRANIT,XT,Q,88.25,88.25,88.25,88.25,88.25,84.20,1,1,88.00,
526325,ORIENT PRESS,B ,Q,270.05,273.00,270.00,271.80,271.80,267.05,32,3427,930358.00,
526355,DURO PACK   ,XT,Q,18.50,18.50,18.50,18.50,18.50,17.65,3,1866,34521.00,
526365,SWARNASA    ,X ,Q,16.75,17.50,16.10,17.30,17.50,16.20,59,71894,1239536.00,
526367,GANESH HSG. ,B ,Q,128.05,129.40,125.80,127.85,127.80,127.25,276,23878,3048479.00,
526371,NMDC LTD    ,A ,Q,117.00,119.40,117.00,118.70,118.70,117.85,778,126964,15008514.00,
526381,PAT INT LOG ,B ,Q,57.70,60.35,57.60,59.80,59.80,57.65,190,21065,1247060.00,
526397,ALPHAGEO (I),B ,Q,770.00,774.00,760.05,769.05,769.05,772.95,124,1200,923474.00,
526407,RIT PRO IND ,X ,Q,9.75,9.79,9.75,9.79,9.79,8.90,6,3200,31208.00,
526409,KKALPANAIND ,X ,Q,34.60,34.60,33.60,34.00,34.15,33.90,24,3892,132337.00,
526415,OK PLAY (I) ,X ,Q,79.70,80.90,76.00,77.25,77.25,78.30,157,22234,1723438.00,
526423,KRITI INDUS.,X ,Q,56.25,60.00,55.25,59.70,59.70,58.30,186,23364,1361880.00,
526433,ASM TECHNOLO,X ,Q,140.00,140.00,140.00,140.00,140.00,137.10,6,123,17220.00,
526441,VISIONCINE  ,XT,Q,1.25,1.25,1.25,1.25,1.25,1.25,3,12500,15625.00,
526471,WINSOME BREW,XT,Q,9.07,9.40,8.78,9.39,9.39,9.24,20,2858,25888.00,
526479,SKY INDUST. ,X ,Q,43.90,44.10,43.90,44.00,44.00,43.95,11,824,36244.00,
526492,RISHIROOP   ,X ,Q,111.00,114.00,110.50,112.30,112.30,110.05,35,2113,235981.00,
526504,DOLPHIN MEDI,XT,Q,1.15,1.15,1.05,1.05,1.15,1.10,9,3121,3285.00,
526506,SYSTAMATIX C,XT,Q,26.40,26.40,26.40,26.40,26.40,25.90,1,300,7920.00,
526519,ALPINE HSG. ,X ,Q,30.85,30.85,28.60,29.65,29.65,29.65,14,1543,46355.00,
526521,SANGHI IND. ,B ,Q,120.70,122.65,118.40,121.90,121.90,121.10,253,16859,2030959.00,
526538,MAXIMAA SYST,XT,Q,8.19,8.19,7.80,8.13,8.15,7.80,49,21840,175892.00,
526544,SCANP GEOM  ,X ,Q,19.65,19.70,19.00,19.70,19.70,18.80,41,18852,371091.00,
526546,CHOKSI LABOR,X ,Q,28.35,28.35,26.30,27.75,27.75,27.15,4,202,5316.00,
